Customer,Churn,Card,Start_Date,Customer_Service_Calls,Credit_Limit,Total_Revolving_Balance,Average_Open_To_Buy,Average_Utilisation_Ratio,Age,Gender,Education,Marital_Status,Dependents,Income
743119779,No,Silver,2019-10-01,3,7353.0,1450,5903.0,0.197,51.0,F,Graduate,Single,4,Less than €30K
748596015,No,Silver,2020-09-01,2,4646.0,1680,2966.0,0.362,38.0,M,Unknown,Married,3,€50K - €80K
808810874,No,Silver,2020-02-01,2,3510.0,1881,1629.0,0.536,50.0,F,Graduate,Married,1,Less than €30K
715904053,No,Silver,2019-05-01,1,34516.0,2174,32342.0,0.063,52.0,M,Graduate,Single,2,€100K +
801124875,No,Silver,2020-06-01,4,20958.0,1936,19022.0,0.092,45.0,M,Post LC,,3,€80K - €100K
807744461,No,Silver,2019-12-01,4,6541.0,1119,5422.0,0.171,48.0,M,Unknown,,3,€30K - €50K
807061547,No,Silver,2019-03-01,3,17190.0,1736,15454.0,0.101,53.0,M,Primary level,,2,€80K - €100K
802894512,No,Silver,2020-01-01,2,2296.0,1371,925.0,0.597,50.0,M,MSc,Single,2,€50K - €80K
765841385,No,Platinum,2020-01-01,1,34516.0,2088,32428.0,0.06,60.0,M,Graduate,Single,5,€100K +
773056873,No,Silver,2020-09-01,2,21906.0,0,21906.0,0.0,38.0,M,Second level,Single,1,€50K - €80K
733806482,No,Silver,2020-07-01,1,2479.0,1759,720.0,0.71,50.0,F,Primary level,Married,4,Less than €30K
809138449,No,Silver,2019-07-01,3,3731.0,1903,1828.0,0.51,61.0,M,Unknown,Married,5,€100K +
738632454,Yes,Silver,2021-05-01,2,32554.0,0,32554.0,0.0,40.0,M,Graduate,Single,3,€80K - €100K
718237736,No,Silver,2019-05-01,1,5731.0,0,5731.0,0.0,52.0,F,Second level,Married,2,€30K - €50K
770083740,No,Silver,2020-06-01,3,1968.0,1781,187.0,0.905,44.0,F,Second level,Married,4,Less than €30K
803313225,No,Silver,2020-04-01,1,34516.0,1228,33288.0,0.036,51.0,M,Post LC,Single,0,€80K - €100K
785887832,No,Silver,2020-07-01,2,27378.0,1893,25485.0,0.069,46.0,M,Post LC,Single,3,€100K +
798951753,No,Silver,2020-01-01,2,2188.0,1241,947.0,0.567,44.0,M,Second level,Married,3,€50K - €80K
713780775,No,Silver,2021-02-01,2,5510.0,1604,3906.0,0.291,34.0,M,Post LC,Married,1,€50K - €80K
725490377,No,Silver,2020-05-01,3,5214.0,795,4419.0,0.152,41.0,M,Primary level,Married,2,€30K - €50K
807467718,No,Silver,2021-01-01,3,2310.0,1306,1004.0,0.565,39.0,F,Graduate,Single,1,Less than €30K
708689386,No,Silver,2020-06-01,2,2369.0,1019,1350.0,0.43,42.0,F,Unknown,Divorced,3,Unknown
752562549,No,Silver,2020-01-01,0,29738.0,2370,27368.0,0.08,42.0,M,Graduate,Married,3,€80K - €100K
749277088,,Silver,2018-12-01,3,3059.0,2387,672.0,0.78,56.0,M,Graduate,Married,2,€30K - €50K
786209170,No,Silver,2019-08-01,2,10077.0,0,10077.0,0.0,46.0,M,MSc,Single,2,€50K - €80K
821544393,No,Silver,2020-01-01,3,3422.0,1039,2383.0,0.304,59.0,M,Second level,Single,0,€100K +
734680567,No,Silver,2019-02-01,1,2194.0,1302,892.0,0.593,58.0,F,Graduate,Married,0,€30K - €50K
745307971,No,Silver,2020-04-01,4,34516.0,1501,33015.0,0.043,47.0,M,Unknown,Married,5,€80K - €100K
816612161,No,Silver,2020-01-01,2,19846.0,2162,17684.0,0.109,49.0,F,Primary level,Married,1,Unknown
813666396,No,Silver,2020-12-01,4,9859.0,1305,8554.0,0.132,38.0,M,Second level,Single,3,€50K - €80K
737562086,No,Silver,2019-08-01,1,1860.0,1054,806.0,0.567,48.0,F,Graduate,Single,1,Less than €30K
753711454,No,Silver,2020-01-01,2,4765.0,1516,3249.0,0.318,42.0,M,Graduate,,1,€80K - €100K
738580081,No,Silver,2019-12-01,3,2617.0,2517,100.0,0.962,44.0,M,Unknown,Married,2,€80K - €100K
783404331,No,Silver,2020-01-01,2,2189.0,1666,523.0,0.761,46.0,F,PhD,Single,3,Unknown
711816040,No,Silver,2018-12-01,4,9926.0,2018,7908.0,0.203,55.0,M,Unknown,Married,3,€100K +
769254689,Yes,Silver,2021-01-01,2,8256.0,2416,5840.0,0.293,,F,Primary level,,3,Less than €30K
798572319,No,Silver,2020-01-01,3,2780.0,0,2780.0,0.0,35.0,M,Post LC,Single,3,€50K - €80K
763601941,Yes,Silver,2020-02-01,4,4196.0,561,3635.0,0.134,44.0,F,Graduate,Single,2,€30K - €50K
762963907,No,Silver,2019-10-01,2,2156.0,1208,948.0,0.56,52.0,F,Graduate,Married,5,Less than €30K
794376501,No,Silver,2020-01-01,1,1461.0,0,1461.0,0.0,,F,Graduate,Single,2,Less than €30K
740840833,Yes,Silver,2018-09-01,3,1817.0,0,1817.0,0.0,58.0,F,MSc,Divorced,1,Less than €30K
729847357,Yes,Gold,2019-06-01,4,10797.0,1252,9545.0,0.116,54.0,F,Post LC,,1,Less than €30K
742657934,No,Silver,2020-01-01,3,4307.0,0,4307.0,0.0,44.0,F,Primary level,Single,3,Less than €30K
823468338,No,Silver,2020-03-01,2,5155.0,868,4287.0,0.168,46.0,M,Second level,Single,3,€100K +
741794694,No,Silver,2020-01-01,2,25944.0,1987,23957.0,0.077,42.0,M,Second level,Married,3,€80K - €100K
777100430,No,Silver,2018-11-01,4,2145.0,1207,938.0,0.563,55.0,M,Graduate,Married,2,€50K - €80K
768898509,No,Silver,2019-04-01,0,5452.0,540,4912.0,0.099,50.0,F,Primary level,Married,2,Less than €30K
753565511,No,Silver,2019-07-01,3,5431.0,2007,3424.0,0.37,55.0,F,Second level,Married,2,€30K - €50K
760547279,Yes,Silver,2020-01-01,4,2575.0,411,2164.0,0.16,53.0,F,Unknown,Single,2,Less than €30K
819314982,Yes,Silver,2020-01-01,3,1586.0,0,1586.0,0.0,41.0,F,MSc,Married,4,Less than €30K
750910978,No,Silver,2020-02-01,2,2005.0,1143,862.0,0.57,52.0,F,Graduate,Single,4,Less than €30K
708517632,No,Silver,2019-12-01,2,2835.0,1860,975.0,0.656,48.0,F,Unknown,Married,2,Less than €30K
721350575,No,Silver,2020-12-01,2,12917.0,1157,11760.0,0.09,30.0,F,Second level,Single,0,Unknown
787554631,Yes,Silver,2020-01-01,2,3845.0,0,3845.0,0.0,45.0,M,Second level,,3,€80K - €100K
748096197,No,Silver,2019-06-01,4,2999.0,1958,1041.0,0.653,50.0,F,Unknown,Single,3,Less than €30K
801862449,No,Silver,2019-01-01,2,4203.0,1965,2238.0,0.468,56.0,F,Second level,Married,0,Unknown
749863546,No,Gold,2020-01-01,3,13812.0,1132,12680.0,0.082,,F,Unknown,Married,2,Less than €30K
749778134,No,Silver,2020-01-01,4,10305.0,691,9614.0,0.067,51.0,M,Second level,Married,3,€50K - €80K
755381595,No,Silver,2018-06-01,1,16312.0,520,15792.0,0.032,63.0,F,Primary level,Single,1,Unknown
747129394,No,Silver,2020-04-01,2,3558.0,0,3558.0,0.0,51.0,M,Post LC,Married,2,€80K - €100K
716080898,No,Silver,2019-02-01,2,4682.0,1010,3672.0,0.216,57.0,F,Graduate,Married,2,€30K - €50K
759574752,No,Silver,2020-11-01,2,5510.0,2027,3483.0,0.368,39.0,M,Unknown,Married,2,€30K - €50K
771200522,Yes,Silver,2020-01-01,5,5869.0,0,5869.0,0.0,44.0,M,Second level,Married,4,€50K - €80K
753269464,Yes,Silver,2021-01-01,3,2214.0,570,1644.0,0.257,38.0,F,Graduate,Single,2,Unknown
824357222,No,Silver,2020-01-01,1,19354.0,984,18370.0,0.051,61.0,M,Primary level,Single,0,€80K - €100K
749853989,No,Silver,2019-12-01,3,2749.0,1380,1369.0,0.502,52.0,M,Post LC,Single,2,€50K - €80K
783292347,No,Silver,2020-10-01,3,1776.0,1586,190.0,0.893,38.0,F,Second level,Married,2,€30K - €50K
723292920,No,Silver,2020-08-01,2,7361.0,1309,6052.0,0.178,55.0,F,Graduate,Single,3,Less than €30K
786105224,No,Silver,2020-04-01,3,3376.0,1661,1715.0,0.492,42.0,F,Graduate,Single,3,€30K - €50K
715648297,No,Silver,2019-08-01,2,1438.3,787,651.3,0.547,52.0,F,Unknown,Single,3,Less than €30K
721177766,No,Silver,2019-02-01,2,29695.0,1525,28170.0,0.051,52.0,M,Primary level,Divorced,2,€100K +
716145921,No,Silver,2020-01-01,4,24457.0,1300,23157.0,0.053,36.0,M,Graduate,Single,3,€100K +
761090600,No,Silver,2020-08-01,2,12978.0,0,12978.0,0.0,44.0,M,Second level,Single,4,€80K - €100K
819501946,No,Silver,2020-10-01,3,10931.0,2297,8634.0,0.21,,M,Graduate,Divorced,3,€30K - €50K
719069392,No,Silver,2020-01-01,2,2488.0,0,2488.0,0.0,31.0,F,Graduate,Married,0,Unknown
718196315,No,Silver,2019-01-01,4,6610.0,928,5682.0,0.14,54.0,F,Graduate,Single,2,Less than €30K
747296169,No,Silver,2019-08-01,2,34516.0,2353,32163.0,0.068,54.0,M,Second level,Married,4,€100K +
825849166,No,Silver,2020-03-01,3,1754.0,894,860.0,0.51,46.0,M,Graduate,Married,2,€100K +
819553793,No,Silver,2020-02-01,0,3540.0,849,2691.0,0.24,45.0,F,Primary level,Single,2,€30K - €50K
709075963,No,Silver,2018-12-01,4,9944.0,1606,8338.0,0.162,59.0,M,PhD,Single,1,€50K - €80K
730086555,Yes,Silver,2020-01-01,1,9943.0,2138,7805.0,0.215,48.0,F,MSc,Divorced,3,Less than €30K
813129660,Yes,Silver,2019-10-01,4,11410.0,979,10431.0,0.086,47.0,F,Second level,Married,3,Unknown
780101348,No,Gold,2020-05-01,1,26988.0,1587,25401.0,0.059,38.0,M,Graduate,Single,2,€50K - €80K
728312032,Yes,Silver,2020-01-01,2,2811.0,2404,407.0,0.855,41.0,F,Second level,Married,2,Less than €30K
818062021,No,Silver,2019-10-01,4,14817.0,1463,13354.0,0.099,50.0,M,Primary level,Married,1,€80K - €100K
760517223,Yes,Silver,2019-02-01,3,19032.0,0,19032.0,0.0,52.0,M,Second level,Single,3,€100K +
777390543,Yes,Silver,2019-03-01,3,2016.0,395,1621.0,0.196,51.0,F,Graduate,Married,3,Less than €30K
779808885,No,Silver,2020-01-01,3,4440.0,1149,3291.0,0.259,56.0,F,Graduate,Single,4,Less than €30K
782346189,No,Silver,2020-01-01,1,3047.0,2139,908.0,0.702,44.0,F,PhD,Married,3,Less than €30K
812769017,Yes,Silver,2019-10-01,2,4173.0,1771,2402.0,0.424,52.0,F,Graduate,Married,3,Unknown
824513233,No,Silver,2020-01-01,2,9097.0,1656,7441.0,0.182,58.0,M,Graduate,Divorced,0,Unknown
716657997,No,Silver,2018-11-01,4,16791.0,1181,15610.0,0.07,,M,Post LC,,3,€50K - €80K
792882075,No,Silver,2020-01-01,1,2810.0,2384,426.0,0.848,50.0,M,Second level,Married,5,€50K - €80K
772885730,No,Silver,2020-03-01,3,1853.0,0,1853.0,0.0,46.0,F,Graduate,Single,4,Less than €30K
774514866,No,Silver,2020-10-01,4,2313.0,1775,538.0,0.767,34.0,F,Primary level,Single,3,€30K - €50K
816348072,Yes,Silver,2020-08-01,3,1460.0,0,1460.0,0.0,49.0,M,Graduate,Married,0,€50K - €80K
757780930,Yes,Silver,2020-01-01,3,13694.0,2219,11475.0,0.162,61.0,M,Unknown,Divorced,4,€100K +
752212168,No,Silver,2020-08-01,3,21684.0,1748,19936.0,0.081,41.0,M,Graduate,Single,1,€80K - €100K
762075983,No,Silver,2019-12-01,3,13882.0,758,13124.0,0.055,47.0,M,Second level,,4,€80K - €100K
812562904,Yes,Silver,2020-01-01,3,2819.0,0,2819.0,0.0,53.0,F,Unknown,Married,3,Less than €30K
822130021,No,Silver,2020-01-01,2,3342.0,2517,825.0,0.753,43.0,F,Post LC,Single,1,Less than €30K
773668886,No,Silver,2020-01-01,3,13457.0,1248,12209.0,0.093,53.0,M,Unknown,Married,1,€80K - €100K
780027699,No,Gold,2020-10-01,2,29081.0,1396,27685.0,0.048,32.0,M,Second level,,0,€50K - €80K
784400907,Yes,Silver,2019-08-01,2,3099.0,0,3099.0,0.0,53.0,F,Unknown,Single,1,Less than €30K
732308547,No,Silver,2019-08-01,3,3035.0,1960,1075.0,0.646,59.0,F,Graduate,Single,5,€30K - €50K
715855988,No,Silver,2020-02-01,3,3214.0,1471,1743.0,0.458,42.0,M,Unknown,Single,2,€100K +
744096249,No,Gold,2018-05-01,4,12155.0,0,12155.0,0.0,64.0,M,Post LC,Single,0,Less than €30K
822617477,No,Silver,2020-01-01,2,2363.0,494,1869.0,0.209,,F,Graduate,Single,2,Less than €30K
804517799,No,Platinum,2020-02-01,3,15987.0,1973,14014.0,0.123,55.0,F,Post LC,Single,3,Less than €30K
738551644,No,Silver,2018-06-01,1,6352.0,1386,4966.0,0.218,,F,Unknown,Single,0,Less than €30K
767792087,No,Silver,2020-06-01,4,26303.0,2376,23927.0,0.09,,M,Graduate,Married,3,€80K - €100K
783865535,No,Silver,2020-06-01,2,2800.0,2517,283.0,0.899,43.0,F,Post LC,Married,3,€30K - €50K
708373333,No,Silver,2018-12-01,3,9733.0,863,8870.0,0.089,54.0,F,Primary level,Single,3,Unknown
724831509,No,Silver,2020-06-01,2,24296.0,0,24296.0,0.0,38.0,M,Graduate,Married,2,€80K - €100K
709501414,No,Silver,2019-12-01,2,2238.0,1693,545.0,0.756,42.0,F,Post LC,Married,3,Less than €30K
722617073,No,Silver,2019-06-01,2,20701.0,2517,18184.0,0.122,53.0,M,Graduate,Single,4,€80K - €100K
799498451,No,Silver,2020-01-01,2,9433.0,1578,7855.0,0.167,45.0,F,Second level,Divorced,1,Less than €30K
818035089,No,Silver,2019-07-01,3,34516.0,1478,33038.0,0.043,55.0,M,Graduate,Single,1,€100K +
767195630,No,Gold,2020-01-01,3,34516.0,0,34516.0,0.0,45.0,M,Graduate,Married,3,€80K - €100K
713407760,No,Silver,2020-05-01,2,11651.0,1368,10283.0,0.117,48.0,M,Graduate,Divorced,4,€50K - €80K
783702611,No,Silver,2020-01-01,4,4319.0,1151,3168.0,0.266,35.0,F,Second level,Married,2,Unknown
787807314,No,Silver,2021-04-01,4,2718.0,1920,798.0,0.706,31.0,M,Post LC,Married,2,Less than €30K
766425764,No,Silver,2021-08-01,2,1971.0,0,1971.0,0.0,36.0,F,Post LC,Married,2,Less than €30K
767858158,No,Silver,2019-08-01,3,7064.0,1234,5830.0,0.175,46.0,M,Graduate,Divorced,2,€50K - €80K
822082967,No,Silver,2019-04-01,2,1867.0,1478,389.0,0.792,50.0,M,MSc,Married,2,€80K - €100K
798004837,No,Silver,2020-10-01,1,1736.0,1319,417.0,0.76,42.0,F,Primary level,Married,4,Less than €30K
723112292,No,Silver,2020-04-01,4,9382.0,1455,7927.0,0.155,43.0,M,Post LC,,3,€50K - €80K
726101680,No,Silver,2019-04-01,1,6546.0,1908,4638.0,0.291,54.0,M,Primary level,Married,2,€50K - €80K
825165828,No,Silver,2019-07-01,2,2384.0,1596,788.0,0.669,52.0,M,Second level,Single,4,€50K - €80K
780297729,No,Silver,2020-01-01,2,5420.0,0,5420.0,0.0,60.0,M,Second level,Single,0,€30K - €50K
795365638,No,Silver,2019-10-01,2,3471.0,0,3471.0,0.0,47.0,M,Primary level,Married,2,€30K - €50K
823803709,,Silver,2020-01-01,1,1438.3,0,1438.3,0.0,41.0,F,Post LC,Married,2,Less than €30K
773665569,No,Silver,2019-09-01,4,4255.0,1681,2574.0,0.395,47.0,F,Second level,,3,Less than €30K
817341618,No,Silver,2020-01-01,2,18085.0,1487,16598.0,0.082,42.0,M,Unknown,Married,3,€80K - €100K
815791462,No,Silver,2020-07-01,2,8793.0,918,7875.0,0.104,40.0,F,Second level,,3,Less than €30K
718610731,No,Silver,2020-05-01,5,32056.0,1887,30169.0,0.059,37.0,M,PhD,Single,2,€100K +
714140716,No,Silver,2020-01-01,4,3478.0,2517,961.0,0.724,57.0,M,MSc,Married,3,€50K - €80K
781839438,No,Silver,2020-09-01,2,2169.0,1602,567.0,0.739,36.0,F,Unknown,,2,Less than €30K
720403479,Yes,Silver,2018-07-01,4,15633.0,0,15633.0,0.0,59.0,M,Graduate,Single,1,€80K - €100K
793685532,Yes,Silver,2020-03-01,3,11188.0,0,11188.0,0.0,52.0,M,PhD,Married,2,€100K +
795113782,Yes,Silver,2020-05-01,2,1693.0,1457,236.0,0.861,44.0,F,Unknown,Divorced,3,Less than €30K
714729137,No,Silver,2020-10-01,2,1902.0,962,940.0,0.506,39.0,F,Graduate,Married,3,Less than €30K
766809946,Yes,Silver,2019-10-01,2,12890.0,0,12890.0,0.0,49.0,M,Graduate,Married,4,€50K - €80K
788600576,No,Silver,2019-10-01,3,2001.0,909,1092.0,0.454,52.0,F,Graduate,Married,3,Less than €30K
738817419,No,Silver,2019-12-01,1,3786.0,1171,2615.0,0.309,41.0,M,Graduate,Married,2,€50K - €80K
773698246,No,Silver,2018-07-01,4,3452.0,2088,1364.0,0.605,58.0,M,Post LC,Married,3,€100K +
711526643,No,Silver,2020-02-01,2,6205.0,2264,3941.0,0.365,51.0,M,Graduate,Married,2,€80K - €100K
768599571,No,Silver,2019-12-01,1,3829.0,836,2993.0,0.218,52.0,F,Unknown,Single,4,Unknown
819454705,Yes,Silver,2019-12-01,1,4139.0,0,4139.0,0.0,46.0,F,Post LC,Married,4,€30K - €50K
797730549,No,Silver,2020-01-01,4,5497.0,1517,3980.0,0.276,36.0,M,Second level,Married,3,€50K - €80K
769031377,No,Silver,2021-04-01,1,2965.0,1819,1146.0,0.613,50.0,F,Second level,Married,2,Less than €30K
817976263,No,Gold,2019-11-01,3,34516.0,2273,32243.0,0.066,46.0,M,Graduate,Single,4,€80K - €100K
719192735,No,Gold,2018-08-01,1,16541.0,1428,15113.0,0.086,60.0,M,PhD,,0,€30K - €50K
785828223,No,Silver,2020-02-01,3,1872.0,1167,705.0,0.623,55.0,F,Graduate,Married,3,Less than €30K
817516662,No,Silver,2019-01-01,3,18980.0,2517,16463.0,0.133,59.0,M,Unknown,Single,4,€50K - €80K
806709248,Yes,Silver,2021-02-01,3,2218.0,1696,522.0,0.765,32.0,M,Primary level,Married,1,Less than €30K
761815226,No,Silver,2021-01-01,0,5746.0,1829,3917.0,0.318,39.0,M,Unknown,Married,1,€50K - €80K
778316073,No,Silver,2019-08-01,0,15897.0,1437,14460.0,0.09,55.0,M,Second level,Married,4,€80K - €100K
759642141,No,Silver,2019-05-01,3,2077.0,1634,443.0,0.787,54.0,F,Graduate,Single,3,Less than €30K
801742061,No,Silver,2020-04-01,0,15292.0,1325,13967.0,0.087,41.0,F,Graduate,Married,3,Unknown
709303056,Yes,Silver,2021-03-01,1,2013.0,0,2013.0,0.0,36.0,F,Graduate,Single,3,€30K - €50K
804741500,Yes,Silver,2020-01-01,3,1438.3,537,901.3,0.373,58.0,M,Primary level,Married,1,€30K - €50K
715977950,No,Silver,2020-01-01,1,1438.3,0,1438.3,0.0,,F,Second level,Married,2,Less than €30K
783857032,No,Silver,2019-04-01,3,11548.0,0,11548.0,0.0,51.0,M,Unknown,Married,1,€50K - €80K
779844890,No,Silver,2020-01-01,3,34516.0,880,33636.0,0.025,49.0,M,Graduate,Married,4,€100K +
755978624,No,Silver,2021-04-01,1,2867.0,1365,1502.0,0.476,39.0,F,Graduate,Single,1,Less than €30K
738641242,No,Platinum,2020-07-01,1,23051.0,1836,21215.0,0.08,49.0,F,Post LC,Single,4,€30K - €50K
738958895,No,Silver,2020-02-01,3,3497.0,0,3497.0,0.0,45.0,M,Unknown,Married,4,€80K - €100K
821569314,No,Gold,2020-05-01,3,28397.0,1421,26976.0,0.05,44.0,M,Post LC,Single,3,€50K - €80K
793480209,No,Silver,2020-02-01,2,3789.0,1706,2083.0,0.45,53.0,M,PhD,Married,3,€30K - €50K
793581836,No,Gold,2020-04-01,3,34516.0,1930,32586.0,0.056,47.0,F,Primary level,Single,3,Unknown
721161731,No,Silver,2020-03-01,1,1528.0,820,708.0,0.537,42.0,F,Graduate,Single,3,€30K - €50K
716755997,No,Silver,2019-12-01,1,4602.0,1517,3085.0,0.33,45.0,F,Post LC,Married,3,Less than €30K
711683406,No,Silver,2021-09-01,2,1438.3,0,1438.3,0.0,27.0,F,Primary level,,1,Less than €30K
792925837,No,Silver,2020-03-01,2,5950.0,0,5950.0,0.0,54.0,F,Post LC,Single,5,Less than €30K
780919747,No,Silver,2021-03-01,2,1864.0,1384,480.0,0.742,27.0,F,Second level,Married,0,Less than €30K
748751602,No,Silver,2020-01-01,2,15412.0,0,15412.0,0.0,32.0,M,Post LC,,3,€80K - €100K
755666308,No,Silver,2018-12-01,1,4778.0,1869,2909.0,0.391,53.0,M,Graduate,,3,€80K - €100K
795761625,No,Silver,2020-10-01,3,2265.0,0,2265.0,0.0,42.0,F,Graduate,Single,2,Less than €30K
824621260,Yes,Silver,2019-10-01,2,1438.3,0,1438.3,0.0,50.0,F,Post LC,,2,Unknown
779052773,No,Silver,2020-01-01,2,3101.0,1257,1844.0,0.405,57.0,F,Second level,Married,1,Less than €30K
824837549,Yes,Silver,2020-01-01,3,8840.0,1794,7046.0,0.203,51.0,F,Graduate,Single,1,€30K - €50K
810746616,No,Silver,2020-11-01,2,21927.0,1291,20636.0,0.059,36.0,M,MSc,Married,1,€80K - €100K
802625270,Yes,Silver,2020-05-01,4,1438.3,170,1268.3,0.118,48.0,F,Primary level,Single,4,Less than €30K
731334598,No,Silver,2021-01-01,1,7207.0,1645,5562.0,0.228,41.0,F,Second level,Married,2,Less than €30K
815269931,No,Silver,2020-01-01,1,19188.0,1622,17566.0,0.085,47.0,M,Graduate,Divorced,4,€80K - €100K
795527816,No,Silver,2018-11-01,2,18819.0,0,18819.0,0.0,62.0,F,Second level,Single,0,Unknown
766233281,Yes,Silver,2020-01-01,2,5260.0,1706,3554.0,0.324,38.0,F,Second level,Single,3,Unknown
804496748,Yes,Silver,2020-01-01,3,1731.0,0,1731.0,0.0,46.0,F,Unknown,Single,2,Less than €30K
795127260,No,Silver,2019-06-01,3,1822.0,1114,708.0,0.611,51.0,F,Second level,Married,1,Less than €30K
784543129,No,Silver,2018-08-01,1,7712.0,962,6750.0,0.125,58.0,F,Graduate,Married,2,Less than €30K
709284243,No,Silver,2020-07-01,1,1446.0,621,825.0,0.429,46.0,F,Unknown,Single,4,Less than €30K
808935768,No,Silver,2020-01-01,2,2295.0,1277,1018.0,0.556,50.0,F,Unknown,Married,2,€30K - €50K
804004226,Yes,Silver,2020-01-01,2,7361.0,0,7361.0,0.0,37.0,M,Second level,Single,3,€100K +
802616453,No,Silver,2020-01-01,1,3624.0,1975,1649.0,0.545,40.0,M,Second level,,3,€50K - €80K
775076363,Yes,Silver,2020-10-01,2,3876.0,0,3876.0,0.0,35.0,F,PhD,Married,0,Less than €30K
778293385,No,Silver,2019-12-01,4,2707.0,1796,911.0,0.663,45.0,F,MSc,Single,2,Unknown
824751160,No,Silver,2019-04-01,2,14803.0,985,13818.0,0.067,52.0,F,Graduate,Single,3,€30K - €50K
820002315,Yes,Silver,2020-01-01,4,12250.0,2165,10085.0,0.177,49.0,M,Graduate,Married,4,€80K - €100K
778013927,No,Silver,2019-08-01,2,1801.0,0,1801.0,0.0,52.0,F,Primary level,Single,3,Less than €30K
716367851,No,Silver,2020-01-01,2,1886.0,1023,863.0,0.542,55.0,F,Unknown,Single,2,Less than €30K
783502238,No,Silver,2020-01-01,3,1734.0,980,754.0,0.565,57.0,F,Second level,Married,1,Unknown
784155311,No,Silver,2020-11-01,3,1438.3,0,1438.3,0.0,40.0,M,Unknown,Divorced,2,€100K +
809760994,No,Silver,2019-12-01,3,2490.0,0,2490.0,0.0,50.0,F,Primary level,Married,4,Less than €30K
819073519,No,Silver,2020-01-01,2,4460.0,0,4460.0,0.0,35.0,F,Second level,,1,Unknown
824444625,No,Silver,2019-04-01,2,1438.3,740,698.3,0.514,57.0,F,Graduate,Married,2,Less than €30K
796801346,No,Silver,2019-12-01,2,8783.0,2142,6641.0,0.244,55.0,M,Second level,Single,4,€80K - €100K
719291485,No,Silver,2019-08-01,3,3229.0,2517,712.0,0.779,51.0,F,Second level,Single,3,Less than €30K
816737293,Yes,Gold,2019-06-01,3,34516.0,1847,32669.0,0.054,57.0,M,MSc,Single,2,€80K - €100K
714346409,Yes,Silver,2020-08-01,3,24001.0,1629,22372.0,0.068,41.0,M,PhD,Single,3,€80K - €100K
806987690,Yes,Silver,2019-06-01,3,1960.0,0,1960.0,0.0,56.0,M,Primary level,,5,€50K - €80K
780143013,No,Silver,2020-07-01,1,1762.0,1051,711.0,0.596,48.0,F,Primary level,Single,5,Less than €30K
733296039,No,Silver,2019-04-01,2,4860.0,1772,3088.0,0.365,,F,Post LC,Single,1,Less than €30K
778476071,No,Silver,2020-01-01,2,22720.0,793,21927.0,0.035,52.0,M,Primary level,Married,0,€50K - €80K
720605409,No,Silver,2020-09-01,3,8995.0,1547,7448.0,0.172,36.0,M,Graduate,Divorced,3,€30K - €50K
816796697,No,Silver,2021-06-01,1,3156.0,2095,1061.0,0.664,39.0,F,Unknown,Married,2,Less than €30K
736572635,No,Silver,2019-11-01,3,1438.3,0,1438.3,0.0,50.0,F,Primary level,Married,1,Less than €30K
787040264,No,Silver,2020-01-01,2,17236.0,0,17236.0,0.0,35.0,M,Unknown,Single,0,€50K - €80K
743162473,No,Silver,2019-03-01,3,3458.0,1989,1469.0,0.575,51.0,M,Graduate,Married,3,€80K - €100K
715761348,No,Silver,2020-09-01,3,2917.0,1310,1607.0,0.449,40.0,F,Second level,Divorced,2,Less than €30K
710898615,Yes,Silver,2020-01-01,2,22917.0,0,22917.0,0.0,52.0,M,Unknown,Married,4,€80K - €100K
738055545,No,Silver,2019-12-01,3,2447.0,1973,474.0,0.806,51.0,F,Graduate,Married,4,Less than €30K
