Customer,Account
787475013,Deposit
787475013,Mortgage
779273246,On Demand Deposit
779273246,Current
779273246,Credit Card
754805591,On Demand Deposit
754805591,Deposit
754805591,Credit Card
712072955,Joint
712072955,Loan
712072955,Investment
712072955,Current
712072955,Credit Card
712072955,Deposit
720141244,Loan
720141244,Deposit
720141244,Investment
720141244,Current
720141244,Credit Card
724973034,Credit Card
724973034,On Demand Deposit
724973034,Investment
724973034,Current
724973034,Joint
741300921,On Demand Deposit
741300921,Current
741300921,Credit Card
772059194,Deposit
772059194,Credit Card
772059194,Current
734538271,Current
734538271,On Demand Deposit
734538271,Credit Card
734538271,Investment
808023453,Credit Card
808023453,On Demand Deposit
808023453,Investment
808023453,Current
755072700,On Demand Deposit
755072700,Mortgage
755072700,Joint
755072700,Credit Card
755072700,Loan
755072700,Current
727114019,Credit Card
727114019,Investment
727114019,On Demand Deposit
727114019,Mortgage
727114019,Joint
727114019,Current
796207925,Deposit
796207925,Investment
796207925,Mortgage
796207925,Joint
796207925,Credit Card
820919304,Credit Card
820919304,Joint
820919304,On Demand Deposit
820919304,Mortgage
820919304,Current
820919304,Loan
810725726,Credit Card
810725726,Mortgage
810725726,Deposit
810725726,On Demand Deposit
720988212,Mortgage
720988212,Investment
720988212,Credit Card
720988212,Deposit
761841049,Deposit
761841049,Current
761841049,Investment
761841049,Mortgage
761841049,Credit Card
776531875,Credit Card
776531875,Deposit
776531875,Current
776531875,Mortgage
747318356,Credit Card
747318356,On Demand Deposit
747318356,Investment
747318356,Current
752630032,Deposit
752630032,Current
752630032,Credit Card
752630032,Mortgage
805975042,Credit Card
805975042,Mortgage
805975042,Deposit
736599402,Investment
736599402,Loan
736599402,Deposit
736599402,Credit Card
736599402,Current
736599402,Mortgage
797924903,Mortgage
797924903,Credit Card
797924903,Current
828283866,Credit Card
828283866,Deposit
828283866,On Demand Deposit
821515743,On Demand Deposit
821515743,Credit Card
821515743,Current
788877574,Mortgage
788877574,On Demand Deposit
788877574,Credit Card
788877574,Current
760177129,Current
760177129,Credit Card
760177129,Mortgage
824647997,Current
824647997,Credit Card
824647997,Joint
824647997,Investment
824647997,Mortgage
736913038,Investment
736913038,Current
736913038,Credit Card
736913038,On Demand Deposit
802335849,Credit Card
802335849,Deposit
802335849,Current
826916552,Deposit
826916552,Investment
826916552,Credit Card
826916552,Current
711176180,Current
711176180,Credit Card
711176180,Mortgage
781083249,On Demand Deposit
781083249,Investment
781083249,Current
781083249,Credit Card
781083249,Joint
742287003,Mortgage
742287003,Credit Card
742287003,Loan
742287003,Deposit
742287003,Current
778185711,Current
778185711,Investment
778185711,On Demand Deposit
778185711,Joint
778185711,Credit Card
778185711,Mortgage
711295019,Deposit
711295019,Current
711295019,Loan
711295019,Credit Card
711295019,Mortgage
711191649,Credit Card
711191649,On Demand Deposit
711191649,Deposit
734829371,On Demand Deposit
734829371,Credit Card
734829371,Investment
734829371,Deposit
734829371,Current
734829371,Loan
734973915,Mortgage
734973915,Investment
734973915,Deposit
734973915,Joint
734973915,Credit Card
734973915,Current
807327131,Joint
807327131,Credit Card
807327131,Current
807327131,Loan
807327131,Mortgage
807327131,Deposit
808892636,Current
808892636,On Demand Deposit
808892636,Credit Card
795605462,Credit Card
795605462,Mortgage
795605462,Deposit
805551478,Current
805551478,On Demand Deposit
805551478,Credit Card
805551478,Loan
805551478,Mortgage
766791514,Current
766791514,Credit Card
766791514,On Demand Deposit
766791514,Mortgage
766791514,Loan
766791514,Investment
726518740,Credit Card
726518740,Deposit
726518740,Current
726518740,Investment
778032359,Current
778032359,Credit Card
778032359,Investment
778032359,On Demand Deposit
778032359,Deposit
778032359,Mortgage
780212060,Credit Card
780212060,Investment
780212060,Deposit
820772825,Credit Card
820772825,On Demand Deposit
820772825,Current
754765856,Credit Card
822442966,Credit Card
822442966,On Demand Deposit
822442966,Current
760343200,Mortgage
760343200,Current
760343200,Deposit
760343200,Credit Card
776613226,Credit Card
776613226,Loan
776613226,Current
776613226,On Demand Deposit
776613226,Investment
812359060,On Demand Deposit
812359060,Credit Card
812359060,Current
748672653,Investment
748672653,Mortgage
748672653,Credit Card
748672653,Current
748672653,On Demand Deposit
787978950,On Demand Deposit
787978950,Investment
787978950,Credit Card
787978950,Current
716871282,On Demand Deposit
716871282,Current
716871282,Credit Card
822623232,Deposit
822623232,Deposit
822623232,Credit Card
822623232,Investment
822623232,Current
794563404,Current
794563404,On Demand Deposit
794563404,Deposit
794563404,Credit Card
794563404,Investment
794563404,Mortgage
819626155,Mortgage
819626155,Deposit
819626155,Joint
819626155,Current
819626155,Loan
819626155,Credit Card
818872757,Mortgage
818872757,Credit Card
818872757,Joint
818872757,Investment
818872757,Loan
818872757,Current
787554631,Current
787554631,Mortgage
787554631,Investment
787554631,Credit Card
771001683,Credit Card
771001683,On Demand Deposit
771001683,Current
771001683,Investment
754414822,Current
754414822,On Demand Deposit
754414822,Credit Card
782576141,Deposit
782576141,Current
782576141,Credit Card
756395154,Investment
756395154,Current
756395154,Deposit
756395154,Credit Card
756395154,Mortgage
734628420,Deposit
734628420,Current
734628420,Credit Card
747250902,Deposit
747250902,Credit Card
747250902,Current
731433644,Deposit
731433644,Credit Card
731433644,Current
740747161,Mortgage
740747161,Joint
740747161,On Demand Deposit
740747161,Loan
740747161,Credit Card
740747161,Current
809064931,Current
809064931,Credit Card
809064931,Mortgage
809064931,Investment
809064931,Loan
814776706,Credit Card
814776706,Deposit
814776706,Investment
814776706,Current
814776706,On Demand Deposit
808520881,Current
808520881,Deposit
808520881,Credit Card
799262232,Credit Card
799262232,Current
799262232,Investment
799262232,On Demand Deposit
724523447,Credit Card
724523447,Investment
724523447,On Demand Deposit
724523447,Current
737807426,On Demand Deposit
737807426,Credit Card
737807426,Current
737807426,Mortgage
737807426,Joint
809836379,Credit Card
809836379,Mortgage
809836379,Current
809836379,Deposit
789274709,On Demand Deposit
789274709,Current
789274709,Loan
789274709,Mortgage
789274709,Credit Card
717877906,Credit Card
717877906,Current
717877906,On Demand Deposit
763235790,Credit Card
763235790,Investment
763235790,Deposit
792038432,Credit Card
792038432,Deposit
792038432,Current
796512325,On Demand Deposit
796512325,Credit Card
796512325,Current
743164403,Joint
743164403,Mortgage
743164403,Current
743164403,On Demand Deposit
743164403,Credit Card
813613343,On Demand Deposit
813613343,Current
813613343,Credit Card
752174956,Credit Card
826224483,Deposit
826224483,Mortgage
826224483,Joint
826224483,Credit Card
826224483,Current
780919734,Deposit
780919734,Mortgage
780919734,Current
780919734,Credit Card
797884650,Credit Card
797884650,Deposit
797884650,On Demand Deposit
797884650,Mortgage
797884650,Current
797884650,Investment
785826577,Credit Card
785826577,Current
785826577,On Demand Deposit
797206377,Current
797206377,Mortgage
797206377,Credit Card
797206377,Deposit
797206377,Investment
766003547,Current
766003547,Credit Card
766003547,Deposit
766003547,Mortgage
726472921,Mortgage
726472921,Mortgage
726472921,Current
726472921,Investment
726472921,Credit Card
731354977,Deposit
731354977,Current
731354977,Investment
731354977,Investment
731354977,Credit Card
731354977,Loan
737499746,Credit Card
737499746,On Demand Deposit
737499746,Current
737499746,Mortgage
766764838,Credit Card
766764838,Loan
766764838,Investment
766764838,Current
766764838,Mortgage
784740100,Credit Card
784740100,On Demand Deposit
784740100,Current
784740100,Mortgage
749097538,Joint
749097538,Investment
749097538,Credit Card
749097538,Loan
749097538,Mortgage
749097538,Current
732977100,Credit Card
732977100,Deposit
732977100,Mortgage
721226074,Credit Card
721226074,Current
721226074,On Demand Deposit
721226074,Investment
721226074,Investment
718907941,Credit Card
718907941,On Demand Deposit
718907941,Current
804464420,Credit Card
804464420,Mortgage
804464420,Current
804464420,Loan
804464420,Investment
713589469,Credit Card
713589469,Mortgage
713589469,Investment
713589469,Investment
713589469,Deposit
713589469,Current
795532838,Current
795532838,Credit Card
795532838,Investment
795532838,On Demand Deposit
795532838,Mortgage
727875237,Credit Card
727875237,Current
727875237,Deposit
817150366,Mortgage
817150366,Current
817150366,Credit Card
817150366,Investment
817150366,Deposit
734110916,Mortgage
734110916,Deposit
734110916,Credit Card
775466296,Investment
775466296,Credit Card
775466296,Deposit
775466296,Current
778981498,On Demand Deposit
778981498,Investment
778981498,Current
778981498,Credit Card
816783758,Current
816783758,Investment
816783758,Credit Card
816783758,Deposit
738742657,Deposit
738742657,Investment
738742657,Credit Card
811559958,Current
811559958,Loan
811559958,Credit Card
811559958,Investment
811559958,Deposit
818864445,Loan
818864445,Credit Card
818864445,Investment
818864445,Deposit
818864445,On Demand Deposit
729254682,Current
729254682,On Demand Deposit
729254682,Credit Card
738583122,Current
738583122,On Demand Deposit
738583122,Credit Card
817964891,Credit Card
817964891,Deposit
817964891,Current
786581063,Current
786581063,Credit Card
786581063,Investment
786581063,Mortgage
801396969,Current
801396969,Investment
801396969,Credit Card
801396969,Mortgage
801396969,Deposit
789314586,Credit Card
789314586,Deposit
789314586,Loan
789314586,Mortgage
789314586,Current
789314586,On Demand Deposit
735851859,Credit Card
735851859,On Demand Deposit
735851859,Current
806221575,Credit Card
806221575,Deposit
806221575,On Demand Deposit
720726686,Mortgage
720726686,Investment
720726686,Current
720726686,Credit Card
720726686,Deposit
720726686,On Demand Deposit
723628020,Credit Card
723628020,Investment
723628020,Deposit
711079451,Deposit
711079451,On Demand Deposit
711079451,Mortgage
711079451,Credit Card
785444639,Current
785444639,Credit Card
785444639,On Demand Deposit
767864734,Investment
767864734,On Demand Deposit
767864734,Mortgage
767864734,Current
767864734,Credit Card
767864734,Deposit
792788477,Investment
792788477,Current
792788477,Deposit
792788477,Credit Card
792788477,Mortgage
775270654,Credit Card
775270654,On Demand Deposit
775270654,Investment
775270654,Loan
775270654,Joint
775270654,Current
810455266,Credit Card
810455266,Investment
810455266,Current
810455266,Mortgage
810455266,On Demand Deposit
810455266,Deposit
735325496,Mortgage
735325496,Deposit
735325496,Investment
735325496,Credit Card
735325496,Joint
735325496,On Demand Deposit
818847806,On Demand Deposit
818847806,Investment
818847806,Credit Card
818847806,Current
740383234,Deposit
740383234,Credit Card
740383234,Mortgage
740383234,Current
740383234,Investment
732946345,Current
732946345,Loan
732946345,Investment
732946345,Credit Card
732946345,On Demand Deposit
764005262,Mortgage
764005262,Deposit
764005262,Credit Card
764005262,Current
720783856,Credit Card
720783856,Deposit
720783856,On Demand Deposit
712321112,Credit Card
712321112,Investment
712321112,Current
712321112,On Demand Deposit
813028748,Credit Card
813028748,Current
813028748,On Demand Deposit
813028748,Investment
728527226,Credit Card
728527226,Current
728527226,On Demand Deposit
735938773,Current
735938773,Loan
735938773,On Demand Deposit
735938773,Credit Card
735938773,Mortgage
735938773,Joint
785694035,Current
785694035,Deposit
785694035,Investment
785694035,Credit Card
785694035,Mortgage
819311984,Current
819311984,Credit Card
819311984,Deposit
721328964,On Demand Deposit
721328964,Investment
721328964,Current
721328964,Credit Card
721328964,Joint
783441478,Investment
783441478,On Demand Deposit
783441478,Deposit
783441478,Loan
783441478,Credit Card
722401181,Deposit
722401181,Current
722401181,Credit Card
730794898,On Demand Deposit
730794898,Mortgage
730794898,Credit Card
730794898,Deposit
757359908,Credit Card
757359908,On Demand Deposit
757359908,Investment
757359908,Deposit
777681363,Current
777681363,Credit Card
777681363,On Demand Deposit
777681363,Investment
736136782,Joint
736136782,Credit Card
736136782,On Demand Deposit
736136782,Current
736136782,Mortgage
811565769,On Demand Deposit
811565769,Deposit
811565769,Mortgage
811565769,Current
811565769,Investment
811565769,Credit Card
714729137,Deposit
714729137,Current
714729137,Credit Card
723688540,Mortgage
723688540,Loan
723688540,Credit Card
723688540,Current
722302901,On Demand Deposit
722302901,Credit Card
722302901,Current
722302901,Investment
775785519,Credit Card
775785519,Current
775785519,On Demand Deposit
792244216,Credit Card
792244216,Current
792244216,Deposit
796937860,Current
796937860,Credit Card
796937860,On Demand Deposit
712144079,Loan
712144079,Investment
712144079,Mortgage
712144079,Credit Card
712144079,On Demand Deposit
712144079,Current
781666320,Current
781666320,Investment
781666320,Credit Card
781666320,On Demand Deposit
793221552,Deposit
793221552,Current
793221552,Credit Card
753250447,On Demand Deposit
753250447,Mortgage
753250447,Loan
753250447,Current
753250447,Credit Card
823946412,Loan
823946412,Current
823946412,Credit Card
823946412,Mortgage
823946412,Investment
823946412,Joint
733339548,On Demand Deposit
733339548,Credit Card
733339548,Current
725293656,On Demand Deposit
725293656,Current
725293656,Credit Card
779165735,On Demand Deposit
779165735,Investment
779165735,Credit Card
779165735,Mortgage
779165735,Deposit
809481177,Current
809481177,Credit Card
809481177,On Demand Deposit
721456293,Loan
721456293,Current
